warehouse_id,month,category,stock_units,reorder_point,stockout_flag
WH-01,2025-05-01,Electronics,3473,879,False
WH-01,2025-05-01,Apparel,923,230,False
WH-01,2025-05-01,Home Goods,2935,740,False
WH-01,2025-05-01,Industrial Parts,2993,720,False
WH-01,2025-05-01,Perishables,860,213,False
WH-02,2025-05-01,Electronics,4379,1127,False
WH-02,2025-05-01,Apparel,851,231,False
WH-02,2025-05-01,Home Goods,2382,593,False
WH-02,2025-05-01,Industrial Parts,3672,930,False
WH-02,2025-05-01,Perishables,2279,516,False
WH-03,2025-05-01,Electronics,1539,446,False
WH-03,2025-05-01,Apparel,4761,1236,False
WH-03,2025-05-01,Home Goods,1915,458,False
WH-03,2025-05-01,Industrial Parts,2016,599,False
WH-03,2025-05-01,Perishables,4196,1106,False
WH-04,2025-05-01,Electronics,4205,1078,False
WH-04,2025-05-01,Apparel,986,307,False
WH-04,2025-05-01,Home Goods,2751,685,False
WH-04,2025-05-01,Industrial Parts,2339,516,False
WH-04,2025-05-01,Perishables,1401,410,False
WH-05,2025-05-01,Electronics,3547,805,False
WH-05,2025-05-01,Apparel,3429,874,False
WH-05,2025-05-01,Home Goods,2750,672,False
WH-05,2025-05-01,Industrial Parts,882,168,False
WH-05,2025-05-01,Perishables,1943,465,False
WH-06,2025-05-01,Electronics,2047,516,False
WH-06,2025-05-01,Apparel,4130,1065,False
WH-06,2025-05-01,Home Goods,1047,284,False
WH-06,2025-05-01,Industrial Parts,3859,1005,False
WH-06,2025-05-01,Perishables,2237,591,False
WH-07,2025-05-01,Electronics,4368,1096,False
WH-07,2025-05-01,Apparel,1595,417,False
WH-07,2025-05-01,Home Goods,1915,484,False
WH-07,2025-05-01,Industrial Parts,4475,1180,False
WH-07,2025-05-01,Perishables,3792,937,False
WH-08,2025-05-01,Electronics,1557,374,False
WH-08,2025-05-01,Apparel,2564,622,False
WH-08,2025-05-01,Home Goods,3724,864,False
WH-08,2025-05-01,Industrial Parts,2071,534,False
WH-08,2025-05-01,Perishables,4263,1049,False
WH-09,2025-05-01,Electronics,680,181,False
WH-09,2025-05-01,Apparel,1323,387,False
WH-09,2025-05-01,Home Goods,4225,1036,False
WH-09,2025-05-01,Industrial Parts,1606,369,False
WH-09,2025-05-01,Perishables,2495,618,False
WH-10,2025-05-01,Electronics,2731,698,False
WH-10,2025-05-01,Apparel,3053,767,False
WH-10,2025-05-01,Home Goods,3039,778,False
WH-10,2025-05-01,Industrial Parts,4322,1086,False
WH-10,2025-05-01,Perishables,1947,504,False
WH-11,2025-05-01,Electronics,1089,295,False
WH-11,2025-05-01,Apparel,839,242,False
WH-11,2025-05-01,Home Goods,3819,940,False
WH-11,2025-05-01,Industrial Parts,2457,573,False
WH-11,2025-05-01,Perishables,1823,500,False
WH-12,2025-05-01,Electronics,2943,744,False
WH-12,2025-05-01,Apparel,3208,822,False
WH-12,2025-05-01,Home Goods,4957,1212,False
WH-12,2025-05-01,Industrial Parts,4915,1221,False
WH-12,2025-05-01,Perishables,3657,895,False
WH-01,2025-06-01,Electronics,4485,1104,False
WH-01,2025-06-01,Apparel,1526,384,False
WH-01,2025-06-01,Home Goods,1425,332,False
WH-01,2025-06-01,Industrial Parts,3800,948,False
WH-01,2025-06-01,Perishables,2906,725,False
WH-02,2025-06-01,Electronics,4394,1046,False
WH-02,2025-06-01,Apparel,3602,874,False
WH-02,2025-06-01,Home Goods,3627,930,False
WH-02,2025-06-01,Industrial Parts,1017,278,False
WH-02,2025-06-01,Perishables,1636,440,False
WH-03,2025-06-01,Electronics,4059,1036,False
WH-03,2025-06-01,Apparel,3327,818,False
WH-03,2025-06-01,Home Goods,1645,445,False
WH-03,2025-06-01,Industrial Parts,2423,627,False
WH-03,2025-06-01,Perishables,1425,387,False
WH-04,2025-06-01,Electronics,969,268,False
WH-04,2025-06-01,Apparel,3679,967,False
WH-04,2025-06-01,Home Goods,4385,1057,False
WH-04,2025-06-01,Industrial Parts,4162,1037,False
WH-04,2025-06-01,Perishables,2327,598,False
WH-05,2025-06-01,Electronics,3902,950,False
WH-05,2025-06-01,Apparel,2174,606,False
WH-05,2025-06-01,Home Goods,778,185,False
WH-05,2025-06-01,Industrial Parts,824,208,False
WH-05,2025-06-01,Perishables,3455,809,False
WH-06,2025-06-01,Electronics,2406,651,False
WH-06,2025-06-01,Apparel,4751,1148,False
WH-06,2025-06-01,Home Goods,1834,398,False
WH-06,2025-06-01,Industrial Parts,4453,1175,False
WH-06,2025-06-01,Perishables,3336,840,False
WH-07,2025-06-01,Electronics,3335,872,False
WH-07,2025-06-01,Apparel,4890,1223,False
WH-07,2025-06-01,Home Goods,1686,481,False
WH-07,2025-06-01,Industrial Parts,557,135,False
WH-07,2025-06-01,Perishables,3395,841,False
WH-08,2025-06-01,Electronics,1319,361,False
WH-08,2025-06-01,Apparel,4152,1053,False
WH-08,2025-06-01,Home Goods,1943,443,False
WH-08,2025-06-01,Industrial Parts,1357,380,False
WH-08,2025-06-01,Perishables,3596,947,False
WH-09,2025-06-01,Electronics,1979,512,False
WH-09,2025-06-01,Apparel,3086,768,False
WH-09,2025-06-01,Home Goods,4681,1146,False
WH-09,2025-06-01,Industrial Parts,3051,724,False
WH-09,2025-06-01,Perishables,4046,998,False
WH-10,2025-06-01,Electronics,1813,451,False
WH-10,2025-06-01,Apparel,2488,610,False
WH-10,2025-06-01,Home Goods,1057,288,False
WH-10,2025-06-01,Industrial Parts,753,247,False
WH-10,2025-06-01,Perishables,958,210,False
WH-11,2025-06-01,Electronics,3353,860,False
WH-11,2025-06-01,Apparel,3751,877,False
WH-11,2025-06-01,Home Goods,3549,940,False
WH-11,2025-06-01,Industrial Parts,1928,462,False
WH-11,2025-06-01,Perishables,4313,1109,False
WH-12,2025-06-01,Electronics,4970,1218,False
WH-12,2025-06-01,Apparel,5017,1216,False
WH-12,2025-06-01,Home Goods,4463,1084,False
WH-12,2025-06-01,Industrial Parts,1449,364,False
WH-12,2025-06-01,Perishables,3513,972,False
WH-01,2025-07-01,Electronics,923,220,False
WH-01,2025-07-01,Apparel,3043,668,False
WH-01,2025-07-01,Home Goods,2333,640,False
WH-01,2025-07-01,Industrial Parts,3548,794,False
WH-01,2025-07-01,Perishables,2570,563,False
WH-02,2025-07-01,Electronics,3081,725,False
WH-02,2025-07-01,Apparel,2042,467,False
WH-02,2025-07-01,Home Goods,2714,644,False
WH-02,2025-07-01,Industrial Parts,2830,693,False
WH-02,2025-07-01,Perishables,560,172,False
WH-03,2025-07-01,Electronics,3272,778,False
WH-03,2025-07-01,Apparel,1443,362,False
WH-03,2025-07-01,Home Goods,3461,843,False
WH-03,2025-07-01,Industrial Parts,2508,578,False
WH-03,2025-07-01,Perishables,1828,469,False
WH-04,2025-07-01,Electronics,3807,923,False
WH-04,2025-07-01,Apparel,4585,1086,False
WH-04,2025-07-01,Home Goods,3820,898,False
WH-04,2025-07-01,Industrial Parts,3220,782,False
WH-04,2025-07-01,Perishables,3420,874,False
WH-05,2025-07-01,Electronics,2052,464,False
WH-05,2025-07-01,Apparel,4337,1057,False
WH-05,2025-07-01,Home Goods,2575,606,False
WH-05,2025-07-01,Industrial Parts,3367,835,False
WH-05,2025-07-01,Perishables,841,148,False
WH-06,2025-07-01,Electronics,3422,771,False
WH-06,2025-07-01,Apparel,4301,1052,False
WH-06,2025-07-01,Home Goods,3335,743,False
WH-06,2025-07-01,Industrial Parts,1787,415,False
WH-06,2025-07-01,Perishables,406,133,False
WH-07,2025-07-01,Electronics,4717,1068,False
WH-07,2025-07-01,Apparel,1251,262,False
WH-07,2025-07-01,Home Goods,4724,1122,False
WH-07,2025-07-01,Industrial Parts,3144,723,False
WH-07,2025-07-01,Perishables,610,137,False
WH-08,2025-07-01,Electronics,1310,328,False
WH-08,2025-07-01,Apparel,3645,842,False
WH-08,2025-07-01,Home Goods,3983,949,False
WH-08,2025-07-01,Industrial Parts,951,220,False
WH-08,2025-07-01,Perishables,4509,1126,False
WH-09,2025-07-01,Electronics,2946,770,False
WH-09,2025-07-01,Apparel,3324,752,False
WH-09,2025-07-01,Home Goods,734,185,False
WH-09,2025-07-01,Industrial Parts,1185,266,False
WH-09,2025-07-01,Perishables,2504,500,False
WH-10,2025-07-01,Electronics,743,203,False
WH-10,2025-07-01,Apparel,4486,1054,False
WH-10,2025-07-01,Home Goods,1355,296,False
WH-10,2025-07-01,Industrial Parts,5142,1206,False
WH-10,2025-07-01,Perishables,3471,849,False
WH-11,2025-07-01,Electronics,980,242,False
WH-11,2025-07-01,Apparel,5074,1215,False
WH-11,2025-07-01,Home Goods,1035,222,False
WH-11,2025-07-01,Industrial Parts,2286,572,False
WH-11,2025-07-01,Perishables,4936,1174,False
WH-12,2025-07-01,Electronics,1628,416,False
WH-12,2025-07-01,Apparel,4144,1021,False
WH-12,2025-07-01,Home Goods,5168,1162,False
WH-12,2025-07-01,Industrial Parts,2850,745,False
WH-12,2025-07-01,Perishables,4642,1049,False
WH-01,2025-08-01,Electronics,4599,1086,False
WH-01,2025-08-01,Apparel,2940,645,False
WH-01,2025-08-01,Home Goods,862,142,False
WH-01,2025-08-01,Industrial Parts,4572,1049,False
WH-01,2025-08-01,Perishables,2620,648,False
WH-02,2025-08-01,Electronics,5412,1201,False
WH-02,2025-08-01,Apparel,2401,554,False
WH-02,2025-08-01,Home Goods,589,134,False
WH-02,2025-08-01,Industrial Parts,3018,706,False
WH-02,2025-08-01,Perishables,4798,1089,False
WH-03,2025-08-01,Electronics,2146,477,False
WH-03,2025-08-01,Apparel,1127,231,False
WH-03,2025-08-01,Home Goods,4995,1086,False
WH-03,2025-08-01,Industrial Parts,5436,1182,False
WH-03,2025-08-01,Perishables,4349,968,False
WH-04,2025-08-01,Electronics,3316,774,False
WH-04,2025-08-01,Apparel,2074,436,False
WH-04,2025-08-01,Home Goods,4997,1119,False
WH-04,2025-08-01,Industrial Parts,3403,796,False
WH-04,2025-08-01,Perishables,3733,841,False
WH-05,2025-08-01,Electronics,1484,314,False
WH-05,2025-08-01,Apparel,5136,1131,False
WH-05,2025-08-01,Home Goods,2508,609,False
WH-05,2025-08-01,Industrial Parts,2943,653,False
WH-05,2025-08-01,Perishables,4143,973,False
WH-06,2025-08-01,Electronics,3733,752,False
WH-06,2025-08-01,Apparel,3442,695,False
WH-06,2025-08-01,Home Goods,1631,368,False
WH-06,2025-08-01,Industrial Parts,4026,901,False
WH-06,2025-08-01,Perishables,836,170,False
WH-07,2025-08-01,Electronics,1209,271,False
WH-07,2025-08-01,Apparel,4974,1080,False
WH-07,2025-08-01,Home Goods,3274,655,False
WH-07,2025-08-01,Industrial Parts,1599,333,False
WH-07,2025-08-01,Perishables,2631,609,False
WH-08,2025-08-01,Electronics,1391,311,False
WH-08,2025-08-01,Apparel,2188,484,False
WH-08,2025-08-01,Home Goods,3208,693,False
WH-08,2025-08-01,Industrial Parts,4537,978,False
WH-08,2025-08-01,Perishables,3803,833,False
WH-09,2025-08-01,Electronics,5193,1116,False
WH-09,2025-08-01,Apparel,2817,684,False
WH-09,2025-08-01,Home Goods,1548,367,False
WH-09,2025-08-01,Industrial Parts,3734,904,False
WH-09,2025-08-01,Perishables,3688,844,False
WH-10,2025-08-01,Electronics,5408,1231,False
WH-10,2025-08-01,Apparel,3513,802,False
WH-10,2025-08-01,Home Goods,2672,577,False
WH-10,2025-08-01,Industrial Parts,5315,1178,False
WH-10,2025-08-01,Perishables,1214,269,False
WH-11,2025-08-01,Electronics,2766,643,False
WH-11,2025-08-01,Apparel,1053,173,False
WH-11,2025-08-01,Home Goods,4600,1018,False
WH-11,2025-08-01,Industrial Parts,3086,732,False
WH-11,2025-08-01,Perishables,957,248,False
WH-12,2025-08-01,Electronics,3822,869,False
WH-12,2025-08-01,Apparel,3937,902,False
WH-12,2025-08-01,Home Goods,1966,447,False
WH-12,2025-08-01,Industrial Parts,4824,1104,False
WH-12,2025-08-01,Perishables,573,163,False
WH-01,2025-09-01,Electronics,1428,408,False
WH-01,2025-09-01,Apparel,4088,1023,False
WH-01,2025-09-01,Home Goods,3933,970,False
WH-01,2025-09-01,Industrial Parts,531,173,False
WH-01,2025-09-01,Perishables,2389,602,False
WH-02,2025-09-01,Electronics,3011,812,False
WH-02,2025-09-01,Apparel,2976,674,False
WH-02,2025-09-01,Home Goods,4305,1005,False
WH-02,2025-09-01,Industrial Parts,2616,666,False
WH-02,2025-09-01,Perishables,671,173,False
WH-03,2025-09-01,Electronics,4611,1168,False
WH-03,2025-09-01,Apparel,1130,263,False
WH-03,2025-09-01,Home Goods,2425,589,False
WH-03,2025-09-01,Industrial Parts,870,243,False
WH-03,2025-09-01,Perishables,1929,482,False
WH-04,2025-09-01,Electronics,2971,753,False
WH-04,2025-09-01,Apparel,2421,691,False
WH-04,2025-09-01,Home Goods,1637,395,False
WH-04,2025-09-01,Industrial Parts,3912,949,False
WH-04,2025-09-01,Perishables,780,221,False
WH-05,2025-09-01,Electronics,2547,609,False
WH-05,2025-09-01,Apparel,1506,365,False
WH-05,2025-09-01,Home Goods,3669,917,False
WH-05,2025-09-01,Industrial Parts,1914,477,False
WH-05,2025-09-01,Perishables,4331,1115,False
WH-06,2025-09-01,Electronics,909,254,False
WH-06,2025-09-01,Apparel,4501,1071,False
WH-06,2025-09-01,Home Goods,1524,409,False
WH-06,2025-09-01,Industrial Parts,4753,1163,False
WH-06,2025-09-01,Perishables,4627,1133,False
WH-07,2025-09-01,Electronics,1296,288,False
WH-07,2025-09-01,Apparel,4111,1033,False
WH-07,2025-09-01,Home Goods,4434,1117,False
WH-07,2025-09-01,Industrial Parts,3005,804,False
WH-07,2025-09-01,Perishables,2683,648,False
WH-08,2025-09-01,Electronics,4376,1117,False
WH-08,2025-09-01,Apparel,1870,421,False
WH-08,2025-09-01,Home Goods,2685,638,False
WH-08,2025-09-01,Industrial Parts,3664,919,False
WH-08,2025-09-01,Perishables,2158,560,False
WH-09,2025-09-01,Electronics,2948,704,False
WH-09,2025-09-01,Apparel,4128,1026,False
WH-09,2025-09-01,Home Goods,3401,831,False
WH-09,2025-09-01,Industrial Parts,4110,996,False
WH-09,2025-09-01,Perishables,4568,1153,False
WH-10,2025-09-01,Electronics,1502,402,False
WH-10,2025-09-01,Apparel,1616,418,False
WH-10,2025-09-01,Home Goods,837,191,False
WH-10,2025-09-01,Industrial Parts,2079,534,False
WH-10,2025-09-01,Perishables,2230,566,False
WH-11,2025-09-01,Electronics,3413,840,False
WH-11,2025-09-01,Apparel,2511,649,False
WH-11,2025-09-01,Home Goods,1818,443,False
WH-11,2025-09-01,Industrial Parts,2601,705,False
WH-11,2025-09-01,Perishables,3081,814,False
WH-12,2025-09-01,Electronics,3255,777,False
WH-12,2025-09-01,Apparel,4666,1187,False
WH-12,2025-09-01,Home Goods,3172,888,False
WH-12,2025-09-01,Industrial Parts,4020,993,False
WH-12,2025-09-01,Perishables,4008,965,False
WH-01,2025-10-01,Electronics,675,175,False
WH-01,2025-10-01,Apparel,1225,333,False
WH-01,2025-10-01,Home Goods,2498,669,False
WH-01,2025-10-01,Industrial Parts,2106,550,False
WH-01,2025-10-01,Perishables,4230,1174,False
WH-02,2025-10-01,Electronics,4489,1225,False
WH-02,2025-10-01,Apparel,2919,771,False
WH-02,2025-10-01,Home Goods,3400,953,False
WH-02,2025-10-01,Industrial Parts,2292,591,False
WH-02,2025-10-01,Perishables,3224,821,False
WH-03,2025-10-01,Electronics,1757,514,False
WH-03,2025-10-01,Apparel,974,245,False
WH-03,2025-10-01,Home Goods,1012,232,False
WH-03,2025-10-01,Industrial Parts,1531,456,False
WH-03,2025-10-01,Perishables,3049,825,False
WH-04,2025-10-01,Electronics,3491,974,False
WH-04,2025-10-01,Apparel,2764,826,False
WH-04,2025-10-01,Home Goods,3801,972,False
WH-04,2025-10-01,Industrial Parts,4178,1173,False
WH-04,2025-10-01,Perishables,848,293,False
WH-05,2025-10-01,Electronics,1752,431,False
WH-05,2025-10-01,Apparel,2267,660,False
WH-05,2025-10-01,Home Goods,3442,981,False
WH-05,2025-10-01,Industrial Parts,2118,547,False
WH-05,2025-10-01,Perishables,452,127,False
WH-06,2025-10-01,Electronics,1174,305,False
WH-06,2025-10-01,Apparel,1721,476,False
WH-06,2025-10-01,Home Goods,3834,1059,False
WH-06,2025-10-01,Industrial Parts,2847,764,False
WH-06,2025-10-01,Perishables,4434,1221,False
WH-07,2025-10-01,Electronics,1585,435,False
WH-07,2025-10-01,Apparel,4294,1197,False
WH-07,2025-10-01,Home Goods,1883,539,False
WH-07,2025-10-01,Industrial Parts,1130,357,False
WH-07,2025-10-01,Perishables,1659,493,False
WH-08,2025-10-01,Electronics,3491,994,False
WH-08,2025-10-01,Apparel,4309,1193,False
WH-08,2025-10-01,Home Goods,742,210,False
WH-08,2025-10-01,Industrial Parts,2744,715,False
WH-08,2025-10-01,Perishables,4206,1170,False
WH-09,2025-10-01,Electronics,2130,580,False
WH-09,2025-10-01,Apparel,996,275,False
WH-09,2025-10-01,Home Goods,3790,1049,False
WH-09,2025-10-01,Industrial Parts,2076,576,False
WH-09,2025-10-01,Perishables,696,236,False
WH-10,2025-10-01,Electronics,4372,1149,False
WH-10,2025-10-01,Apparel,3735,1142,False
WH-10,2025-10-01,Home Goods,1312,321,False
WH-10,2025-10-01,Industrial Parts,4127,1118,False
WH-10,2025-10-01,Perishables,2108,544,False
WH-11,2025-10-01,Electronics,3593,948,False
WH-11,2025-10-01,Apparel,3618,991,False
WH-11,2025-10-01,Home Goods,1707,471,False
WH-11,2025-10-01,Industrial Parts,4360,1193,False
WH-11,2025-10-01,Perishables,4108,1101,False
WH-12,2025-10-01,Electronics,4172,1176,False
WH-12,2025-10-01,Apparel,2446,646,False
WH-12,2025-10-01,Home Goods,2010,486,False
WH-12,2025-10-01,Industrial Parts,4242,1139,False
WH-12,2025-10-01,Perishables,2844,729,False
WH-01,2025-11-01,Electronics,158,137,False
WH-01,2025-11-01,Apparel,1908,589,False
WH-01,2025-11-01,Home Goods,271,157,False
WH-01,2025-11-01,Industrial Parts,1497,518,False
WH-01,2025-11-01,Perishables,3414,1128,False
WH-02,2025-11-01,Electronics,2914,1066,False
WH-02,2025-11-01,Apparel,2374,787,False
WH-02,2025-11-01,Home Goods,3204,1163,False
WH-02,2025-11-01,Industrial Parts,1145,384,False
WH-02,2025-11-01,Perishables,3259,1141,False
WH-03,2025-11-01,Electronics,2503,797,False
WH-03,2025-11-01,Apparel,2814,1011,False
WH-03,2025-11-01,Home Goods,3284,1058,False
WH-03,2025-11-01,Industrial Parts,1194,497,False
WH-03,2025-11-01,Perishables,2874,1019,False
WH-04,2025-11-01,Electronics,3354,1156,False
WH-04,2025-11-01,Apparel,3062,1023,False
WH-04,2025-11-01,Home Goods,3422,1078,False
WH-04,2025-11-01,Industrial Parts,2182,801,False
WH-04,2025-11-01,Perishables,688,234,False
WH-05,2025-11-01,Electronics,2325,769,False
WH-05,2025-11-01,Apparel,1245,457,False
WH-05,2025-11-01,Home Goods,1746,622,False
WH-05,2025-11-01,Industrial Parts,586,189,False
WH-05,2025-11-01,Perishables,1079,298,False
WH-06,2025-11-01,Electronics,1446,540,False
WH-06,2025-11-01,Apparel,3366,1162,False
WH-06,2025-11-01,Home Goods,736,244,False
WH-06,2025-11-01,Industrial Parts,616,196,False
WH-06,2025-11-01,Perishables,942,324,False
WH-07,2025-11-01,Electronics,2052,671,False
WH-07,2025-11-01,Apparel,1954,605,False
WH-07,2025-11-01,Home Goods,2521,853,False
WH-07,2025-11-01,Industrial Parts,3492,1157,False
WH-07,2025-11-01,Perishables,1790,648,False
WH-08,2025-11-01,Electronics,2551,812,False
WH-08,2025-11-01,Apparel,922,307,False
WH-08,2025-11-01,Home Goods,1303,449,False
WH-08,2025-11-01,Industrial Parts,2559,872,False
WH-08,2025-11-01,Perishables,2215,749,False
WH-09,2025-11-01,Electronics,1734,577,False
WH-09,2025-11-01,Apparel,2924,916,False
WH-09,2025-11-01,Home Goods,1670,589,False
WH-09,2025-11-01,Industrial Parts,998,373,False
WH-09,2025-11-01,Perishables,2138,665,False
WH-10,2025-11-01,Electronics,1079,366,False
WH-10,2025-11-01,Apparel,2985,1066,False
WH-10,2025-11-01,Home Goods,2116,673,False
WH-10,2025-11-01,Industrial Parts,2483,893,False
WH-10,2025-11-01,Perishables,2848,940,False
WH-11,2025-11-01,Electronics,2931,975,False
WH-11,2025-11-01,Apparel,1498,534,False
WH-11,2025-11-01,Home Goods,461,158,False
WH-11,2025-11-01,Industrial Parts,2140,716,False
WH-11,2025-11-01,Perishables,3316,1003,False
WH-12,2025-11-01,Electronics,2021,672,False
WH-12,2025-11-01,Apparel,3464,1176,False
WH-12,2025-11-01,Home Goods,1729,564,False
WH-12,2025-11-01,Industrial Parts,1756,584,False
WH-12,2025-11-01,Perishables,1937,720,False
WH-01,2025-12-01,Electronics,1845,568,False
WH-01,2025-12-01,Apparel,1956,661,False
WH-01,2025-12-01,Home Goods,1007,319,False
WH-01,2025-12-01,Industrial Parts,2432,869,False
WH-01,2025-12-01,Perishables,2303,860,False
WH-02,2025-12-01,Electronics,855,317,False
WH-02,2025-12-01,Apparel,1142,427,False
WH-02,2025-12-01,Home Goods,1887,667,False
WH-02,2025-12-01,Industrial Parts,1823,582,False
WH-02,2025-12-01,Perishables,1700,543,False
WH-03,2025-12-01,Electronics,625,218,False
WH-03,2025-12-01,Apparel,499,168,False
WH-03,2025-12-01,Home Goods,2442,858,False
WH-03,2025-12-01,Industrial Parts,2066,791,False
WH-03,2025-12-01,Perishables,1812,706,False
WH-04,2025-12-01,Electronics,2181,811,False
WH-04,2025-12-01,Apparel,1443,592,False
WH-04,2025-12-01,Home Goods,901,408,False
WH-04,2025-12-01,Industrial Parts,2589,867,False
WH-04,2025-12-01,Perishables,892,400,False
WH-05,2025-12-01,Electronics,754,282,False
WH-05,2025-12-01,Apparel,1825,678,False
WH-05,2025-12-01,Home Goods,2746,1009,False
WH-05,2025-12-01,Industrial Parts,660,198,False
WH-05,2025-12-01,Perishables,3068,1193,False
WH-06,2025-12-01,Electronics,390,169,False
WH-06,2025-12-01,Apparel,3595,1248,False
WH-06,2025-12-01,Home Goods,1490,553,False
WH-06,2025-12-01,Industrial Parts,2806,971,False
WH-06,2025-12-01,Perishables,1453,482,False
WH-07,2025-12-01,Electronics,614,249,False
WH-07,2025-12-01,Apparel,2491,839,False
WH-07,2025-12-01,Home Goods,1642,636,False
WH-07,2025-12-01,Industrial Parts,3356,1195,False
WH-07,2025-12-01,Perishables,2703,932,False
WH-08,2025-12-01,Electronics,1556,529,False
WH-08,2025-12-01,Apparel,1249,418,False
WH-08,2025-12-01,Home Goods,3019,1162,False
WH-08,2025-12-01,Industrial Parts,1143,431,False
WH-08,2025-12-01,Perishables,1810,727,False
WH-09,2025-12-01,Electronics,2871,1095,False
WH-09,2025-12-01,Apparel,789,261,False
WH-09,2025-12-01,Home Goods,1987,654,False
WH-09,2025-12-01,Industrial Parts,1904,670,False
WH-09,2025-12-01,Perishables,2201,831,False
WH-10,2025-12-01,Electronics,1790,576,False
WH-10,2025-12-01,Apparel,3348,1249,False
WH-10,2025-12-01,Home Goods,1016,354,False
WH-10,2025-12-01,Industrial Parts,3041,1079,False
WH-10,2025-12-01,Perishables,2829,1043,False
WH-11,2025-12-01,Electronics,2772,975,False
WH-11,2025-12-01,Apparel,3086,1113,False
WH-11,2025-12-01,Home Goods,1781,678,False
WH-11,2025-12-01,Industrial Parts,1532,609,False
WH-11,2025-12-01,Perishables,326,156,False
WH-12,2025-12-01,Electronics,705,195,False
WH-12,2025-12-01,Apparel,2376,995,False
WH-12,2025-12-01,Home Goods,1914,856,False
WH-12,2025-12-01,Industrial Parts,2676,906,False
WH-12,2025-12-01,Perishables,2097,769,False
WH-01,2026-01-01,Electronics,1099,242,False
WH-01,2026-01-01,Apparel,824,228,False
WH-01,2026-01-01,Home Goods,1051,246,False
WH-01,2026-01-01,Industrial Parts,4094,898,False
WH-01,2026-01-01,Perishables,764,142,False
WH-02,2026-01-01,Electronics,1765,346,False
WH-02,2026-01-01,Apparel,4780,1021,False
WH-02,2026-01-01,Home Goods,915,153,False
WH-02,2026-01-01,Industrial Parts,854,183,False
WH-02,2026-01-01,Perishables,1834,385,False
WH-03,2026-01-01,Electronics,4788,969,False
WH-03,2026-01-01,Apparel,1741,383,False
WH-03,2026-01-01,Home Goods,5314,1093,False
WH-03,2026-01-01,Industrial Parts,5476,1155,False
WH-03,2026-01-01,Perishables,4214,939,False
WH-04,2026-01-01,Electronics,4993,1066,False
WH-04,2026-01-01,Apparel,4603,1013,False
WH-04,2026-01-01,Home Goods,4234,865,False
WH-04,2026-01-01,Industrial Parts,1505,349,False
WH-04,2026-01-01,Perishables,4788,961,False
WH-05,2026-01-01,Electronics,1415,342,False
WH-05,2026-01-01,Apparel,3395,745,False
WH-05,2026-01-01,Home Goods,1999,439,False
WH-05,2026-01-01,Industrial Parts,1666,309,False
WH-05,2026-01-01,Perishables,2015,434,False
WH-06,2026-01-01,Electronics,1486,368,False
WH-06,2026-01-01,Apparel,2313,509,False
WH-06,2026-01-01,Home Goods,4172,846,False
WH-06,2026-01-01,Industrial Parts,1981,425,False
WH-06,2026-01-01,Perishables,4935,1009,False
WH-07,2026-01-01,Electronics,4451,974,False
WH-07,2026-01-01,Apparel,5764,1192,False
WH-07,2026-01-01,Home Goods,3713,800,False
WH-07,2026-01-01,Industrial Parts,5118,1074,False
WH-07,2026-01-01,Perishables,3653,737,False
WH-08,2026-01-01,Electronics,2763,567,False
WH-08,2026-01-01,Apparel,1943,445,False
WH-08,2026-01-01,Home Goods,5017,1086,False
WH-08,2026-01-01,Industrial Parts,683,136,False
WH-08,2026-01-01,Perishables,4762,1019,False
WH-09,2026-01-01,Electronics,4370,985,False
WH-09,2026-01-01,Apparel,4337,913,False
WH-09,2026-01-01,Home Goods,5621,1221,False
WH-09,2026-01-01,Industrial Parts,3618,782,False
WH-09,2026-01-01,Perishables,4781,1035,False
WH-10,2026-01-01,Electronics,2332,476,False
WH-10,2026-01-01,Apparel,1247,295,False
WH-10,2026-01-01,Home Goods,2038,460,False
WH-10,2026-01-01,Industrial Parts,5074,1108,False
WH-10,2026-01-01,Perishables,5191,1103,False
WH-11,2026-01-01,Electronics,790,203,False
WH-11,2026-01-01,Apparel,3078,684,False
WH-11,2026-01-01,Home Goods,5750,1200,False
WH-11,2026-01-01,Industrial Parts,1142,222,False
WH-11,2026-01-01,Perishables,1614,333,False
WH-12,2026-01-01,Electronics,5267,1103,False
WH-12,2026-01-01,Apparel,4870,1057,False
WH-12,2026-01-01,Home Goods,3730,843,False
WH-12,2026-01-01,Industrial Parts,1654,316,False
WH-12,2026-01-01,Perishables,4951,1071,False
WH-01,2026-02-01,Electronics,3243,607,False
WH-01,2026-02-01,Apparel,6825,1199,False
WH-01,2026-02-01,Home Goods,1837,367,False
WH-01,2026-02-01,Industrial Parts,3336,695,False
WH-01,2026-02-01,Perishables,6063,1125,False
WH-02,2026-02-01,Electronics,3287,582,False
WH-02,2026-02-01,Apparel,4568,819,False
WH-02,2026-02-01,Home Goods,4266,800,False
WH-02,2026-02-01,Industrial Parts,624,154,False
WH-02,2026-02-01,Perishables,6574,1215,False
WH-03,2026-02-01,Electronics,2215,444,False
WH-03,2026-02-01,Apparel,3740,720,False
WH-03,2026-02-01,Home Goods,1485,251,False
WH-03,2026-02-01,Industrial Parts,5659,1109,False
WH-03,2026-02-01,Perishables,3869,772,False
WH-04,2026-02-01,Electronics,6610,1233,False
WH-04,2026-02-01,Apparel,2172,386,False
WH-04,2026-02-01,Home Goods,6353,1189,False
WH-04,2026-02-01,Industrial Parts,3815,702,False
WH-04,2026-02-01,Perishables,4792,877,False
