warehouse_id,month,category,stock_units,reorder_point,stockout_flag
WH-04,2025-05-01,Home Goods,2241,576,False
WH-04,2025-05-01,Industrial Parts,2259,1149,False
WH-04,2025-05-01,Perishables,1575,853,False
WH-05,2025-05-01,Electronics,1163,491,False
WH-05,2025-05-01,Apparel,1737,544,False
WH-05,2025-05-01,Home Goods,3428,906,False
WH-05,2025-05-01,Industrial Parts,3167,991,False
WH-05,2025-05-01,Perishables,3112,1193,False
WH-06,2025-05-01,Electronics,1254,571,False
WH-06,2025-05-01,Apparel,4073,1176,False
WH-06,2025-05-01,Home Goods,1413,431,False
WH-06,2025-05-01,Industrial Parts,2205,1139,False
WH-06,2025-05-01,Perishables,777,729,False
WH-07,2025-05-01,Electronics,518,388,False
WH-07,2025-05-01,Apparel,99,785,True
WH-07,2025-05-01,Home Goods,1772,518,False
WH-07,2025-05-01,Industrial Parts,4003,1222,False
WH-07,2025-05-01,Perishables,1271,787,False
WH-08,2025-05-01,Electronics,1248,1163,False
WH-08,2025-05-01,Apparel,2555,1141,False
WH-08,2025-05-01,Home Goods,1506,587,False
WH-08,2025-05-01,Industrial Parts,1646,1058,False
WH-08,2025-05-01,Perishables,699,497,False
WH-09,2025-05-01,Electronics,2386,864,False
WH-09,2025-05-01,Apparel,8,1156,True
WH-09,2025-05-01,Home Goods,685,527,False
WH-09,2025-05-01,Industrial Parts,3498,1078,False
WH-09,2025-05-01,Perishables,3561,982,False
WH-10,2025-05-01,Electronics,1244,744,False
WH-10,2025-05-01,Apparel,1332,457,False
WH-10,2025-05-01,Home Goods,859,681,False
WH-10,2025-05-01,Industrial Parts,1798,1106,False
WH-10,2025-05-01,Perishables,1056,663,False
WH-11,2025-05-01,Electronics,1686,540,False
WH-11,2025-05-01,Apparel,784,498,False
WH-11,2025-05-01,Home Goods,2129,759,False
WH-11,2025-05-01,Industrial Parts,1971,510,False
WH-11,2025-05-01,Perishables,429,324,False
WH-12,2025-05-01,Electronics,1674,671,False
WH-12,2025-05-01,Apparel,2715,794,False
WH-12,2025-05-01,Home Goods,3009,853,False
WH-12,2025-05-01,Industrial Parts,199,154,False
WH-12,2025-05-01,Perishables,1349,618,False
WH-01,2025-06-01,Electronics,1980,873,False
WH-01,2025-06-01,Apparel,497,449,False
WH-01,2025-06-01,Home Goods,1417,749,False
WH-01,2025-06-01,Industrial Parts,1813,487,False
WH-01,2025-06-01,Perishables,927,318,False
WH-02,2025-06-01,Electronics,90,373,True
WH-02,2025-06-01,Apparel,2187,1222,False
WH-02,2025-06-01,Home Goods,3969,1066,False
WH-02,2025-06-01,Industrial Parts,1533,392,False
WH-02,2025-06-01,Perishables,12,158,True
WH-03,2025-06-01,Electronics,1768,858,False
WH-03,2025-06-01,Apparel,1934,1076,False
WH-03,2025-06-01,Home Goods,132,534,True
WH-03,2025-06-01,Industrial Parts,1411,898,False
WH-03,2025-06-01,Perishables,582,169,False
WH-04,2025-06-01,Electronics,2271,651,False
WH-04,2025-06-01,Apparel,950,672,False
WH-04,2025-06-01,Home Goods,951,286,False
WH-04,2025-06-01,Industrial Parts,1990,564,False
WH-04,2025-06-01,Perishables,1599,827,False
WH-05,2025-06-01,Electronics,1050,720,False
WH-05,2025-06-01,Apparel,755,219,False
WH-05,2025-06-01,Home Goods,1634,661,False
WH-05,2025-06-01,Industrial Parts,908,319,False
WH-05,2025-06-01,Perishables,1438,869,False
WH-06,2025-06-01,Electronics,1173,317,False
WH-06,2025-06-01,Apparel,1125,427,False
WH-06,2025-06-01,Home Goods,861,667,False
WH-06,2025-06-01,Industrial Parts,2364,689,False
WH-06,2025-06-01,Perishables,815,218,False
WH-07,2025-06-01,Electronics,542,168,False
WH-07,2025-06-01,Apparel,2389,1119,False
WH-07,2025-06-01,Home Goods,183,791,True
WH-07,2025-06-01,Industrial Parts,81,504,True
WH-07,2025-06-01,Perishables,3794,1049,False
WH-08,2025-06-01,Electronics,2315,592,False
WH-08,2025-06-01,Apparel,1103,408,False
WH-08,2025-06-01,Home Goods,535,400,False
WH-08,2025-06-01,Industrial Parts,731,566,False
WH-08,2025-06-01,Perishables,3485,1009,False
WH-09,2025-06-01,Electronics,957,781,False
WH-09,2025-06-01,Apparel,495,146,False
WH-09,2025-06-01,Home Goods,384,169,False
WH-09,2025-06-01,Industrial Parts,3112,1248,False
WH-09,2025-06-01,Perishables,626,314,False
WH-10,2025-06-01,Electronics,582,178,False
WH-10,2025-06-01,Apparel,693,249,False
WH-10,2025-06-01,Home Goods,960,753,False
WH-10,2025-06-01,Industrial Parts,979,792,False
WH-10,2025-06-01,Perishables,3114,932,False
WH-11,2025-06-01,Electronics,364,167,False
WH-11,2025-06-01,Apparel,1564,946,False
WH-11,2025-06-01,Home Goods,3467,1162,False
WH-11,2025-06-01,Industrial Parts,1952,569,False
WH-11,2025-06-01,Perishables,1505,1095,False
WH-12,2025-06-01,Electronics,1690,618,False
WH-12,2025-06-01,Apparel,2125,641,False
WH-12,2025-06-01,Home Goods,643,511,False
WH-12,2025-06-01,Industrial Parts,1535,831,False
WH-12,2025-06-01,Perishables,1332,642,False
WH-01,2025-07-01,Electronics,916,231,False
WH-01,2025-07-01,Apparel,2920,1067,False
WH-01,2025-07-01,Home Goods,2358,713,False
WH-01,2025-07-01,Industrial Parts,1118,993,False
WH-01,2025-07-01,Perishables,9,505,True
WH-02,2025-07-01,Electronics,4,195,True
WH-02,2025-07-01,Apparel,1485,406,False
WH-02,2025-07-01,Home Goods,3334,839,False
WH-02,2025-07-01,Industrial Parts,1607,769,False
WH-02,2025-07-01,Perishables,3960,1061,False
WH-03,2025-07-01,Electronics,320,246,False
WH-03,2025-07-01,Apparel,2951,898,False
WH-03,2025-07-01,Home Goods,380,346,False
WH-03,2025-07-01,Industrial Parts,3793,969,False
WH-03,2025-07-01,Perishables,386,153,False
WH-04,2025-07-01,Electronics,572,312,False
WH-04,2025-07-01,Apparel,1435,800,False
WH-04,2025-07-01,Home Goods,1651,609,False
WH-04,2025-07-01,Industrial Parts,1453,969,False
WH-04,2025-07-01,Perishables,3408,1134,False
WH-05,2025-07-01,Electronics,758,732,False
WH-05,2025-07-01,Apparel,2608,939,False
WH-05,2025-07-01,Home Goods,962,370,False
WH-05,2025-07-01,Industrial Parts,2434,1013,False
WH-05,2025-07-01,Perishables,1249,350,False
WH-06,2025-07-01,Electronics,588,316,False
WH-06,2025-07-01,Apparel,810,342,False
WH-06,2025-07-01,Home Goods,1682,619,False
WH-06,2025-07-01,Industrial Parts,819,439,False
WH-06,2025-07-01,Perishables,1224,488,False
WH-07,2025-07-01,Electronics,616,434,False
WH-07,2025-07-01,Apparel,1627,1012,False
WH-07,2025-07-01,Home Goods,1042,368,False
WH-07,2025-07-01,Industrial Parts,1863,509,False
WH-07,2025-07-01,Perishables,2435,1234,False
WH-08,2025-07-01,Electronics,1792,884,False
WH-08,2025-07-01,Apparel,2959,974,False
WH-08,2025-07-01,Home Goods,1797,477,False
WH-08,2025-07-01,Industrial Parts,2393,740,False
WH-08,2025-07-01,Perishables,1692,737,False
WH-09,2025-07-01,Electronics,2411,989,False
WH-09,2025-07-01,Apparel,744,445,False
WH-09,2025-07-01,Home Goods,1665,1086,False
WH-09,2025-07-01,Industrial Parts,1908,514,False
WH-09,2025-07-01,Perishables,1466,1177,False
WH-10,2025-07-01,Electronics,1274,990,False
WH-10,2025-07-01,Apparel,1733,782,False
WH-10,2025-07-01,Home Goods,1758,1077,False
WH-10,2025-07-01,Industrial Parts,3993,1018,False
WH-10,2025-07-01,Perishables,1421,460,False
WH-11,2025-07-01,Electronics,271,928,True
WH-11,2025-07-01,Apparel,4072,1103,False
WH-11,2025-07-01,Home Goods,290,203,False
WH-11,2025-07-01,Industrial Parts,2325,684,False
WH-11,2025-07-01,Perishables,813,222,False
WH-12,2025-07-01,Electronics,2069,538,False
WH-12,2025-07-01,Apparel,2793,843,False
WH-12,2025-07-01,Home Goods,1514,548,False
WH-12,2025-07-01,Industrial Parts,509,309,False
WH-12,2025-07-01,Perishables,1238,367,False
WH-01,2025-08-01,Electronics,1286,695,False
WH-01,2025-08-01,Apparel,1885,582,False
WH-01,2025-08-01,Home Goods,1109,455,False
WH-01,2025-08-01,Industrial Parts,457,154,False
WH-01,2025-08-01,Perishables,4233,1162,False
WH-02,2025-08-01,Electronics,576,444,False
WH-02,2025-08-01,Apparel,2212,720,False
WH-02,2025-08-01,Home Goods,3583,994,False
WH-02,2025-08-01,Industrial Parts,2492,1028,False
WH-02,2025-08-01,Perishables,2372,1233,False
WH-03,2025-08-01,Electronics,524,363,False
WH-03,2025-08-01,Apparel,1753,702,False
WH-03,2025-08-01,Home Goods,858,607,False
WH-03,2025-08-01,Industrial Parts,2302,1202,False
WH-03,2025-08-01,Perishables,1488,764,False
WH-04,2025-08-01,Electronics,1026,543,False
WH-04,2025-08-01,Apparel,1281,939,False
WH-04,2025-08-01,Home Goods,2453,756,False
WH-04,2025-08-01,Industrial Parts,1732,863,False
WH-04,2025-08-01,Perishables,377,268,False
WH-05,2025-08-01,Electronics,1101,317,False
WH-05,2025-08-01,Apparel,934,477,False
WH-05,2025-08-01,Home Goods,1081,747,False
WH-05,2025-08-01,Industrial Parts,2117,578,False
WH-05,2025-08-01,Perishables,1620,635,False
WH-06,2025-08-01,Electronics,1602,601,False
WH-06,2025-08-01,Apparel,2050,974,False
WH-06,2025-08-01,Home Goods,3550,1148,False
WH-06,2025-08-01,Industrial Parts,496,359,False
WH-06,2025-08-01,Perishables,3483,1137,False
WH-07,2025-08-01,Electronics,1957,529,False
WH-07,2025-08-01,Apparel,5,216,True
WH-07,2025-08-01,Home Goods,993,477,False
WH-07,2025-08-01,Industrial Parts,886,255,False
WH-07,2025-08-01,Perishables,2412,629,False
WH-08,2025-08-01,Electronics,535,396,False
WH-08,2025-08-01,Apparel,558,143,False
WH-08,2025-08-01,Home Goods,3476,959,False
WH-08,2025-08-01,Industrial Parts,293,215,False
WH-08,2025-08-01,Perishables,1423,929,False
WH-09,2025-08-01,Electronics,1306,1111,False
WH-09,2025-08-01,Apparel,216,203,False
WH-09,2025-08-01,Home Goods,804,503,False
WH-09,2025-08-01,Industrial Parts,646,167,False
WH-09,2025-08-01,Perishables,1280,410,False
WH-10,2025-08-01,Electronics,435,235,False
WH-10,2025-08-01,Apparel,275,146,False
WH-10,2025-08-01,Home Goods,1379,632,False
WH-10,2025-08-01,Industrial Parts,2125,1031,False
WH-10,2025-08-01,Perishables,3714,1076,False
WH-11,2025-08-01,Electronics,528,171,False
WH-11,2025-08-01,Apparel,360,325,False
WH-11,2025-08-01,Home Goods,2325,1173,False
WH-11,2025-08-01,Industrial Parts,1260,619,False
WH-11,2025-08-01,Perishables,521,158,False
WH-12,2025-08-01,Electronics,1120,1009,False
WH-12,2025-08-01,Apparel,324,193,False
WH-12,2025-08-01,Home Goods,778,551,False
WH-12,2025-08-01,Industrial Parts,853,504,False
WH-12,2025-08-01,Perishables,1046,548,False
WH-01,2025-09-01,Electronics,670,601,False
WH-01,2025-09-01,Apparel,110,417,True
WH-01,2025-09-01,Home Goods,1555,625,False
WH-01,2025-09-01,Industrial Parts,1929,959,False
WH-01,2025-09-01,Perishables,197,155,False
WH-02,2025-09-01,Electronics,523,458,False
WH-02,2025-09-01,Apparel,2210,884,False
WH-02,2025-09-01,Home Goods,2668,770,False
WH-02,2025-09-01,Industrial Parts,1326,459,False
WH-02,2025-09-01,Perishables,1641,965,False
WH-03,2025-09-01,Electronics,489,211,False
WH-03,2025-09-01,Apparel,3011,1073,False
WH-03,2025-09-01,Home Goods,1806,1198,False
WH-03,2025-09-01,Industrial Parts,2936,1163,False
WH-03,2025-09-01,Perishables,1913,871,False
WH-04,2025-09-01,Electronics,3363,854,False
WH-04,2025-09-01,Apparel,611,155,False
WH-04,2025-09-01,Home Goods,2588,1128,False
WH-04,2025-09-01,Industrial Parts,1744,908,False
WH-04,2025-09-01,Perishables,507,191,False
WH-05,2025-09-01,Electronics,3328,1177,False
WH-05,2025-09-01,Apparel,1548,821,False
WH-05,2025-09-01,Home Goods,2213,1216,False
WH-05,2025-09-01,Industrial Parts,349,272,False
WH-05,2025-09-01,Perishables,2863,978,False
WH-06,2025-09-01,Electronics,3156,965,False
WH-06,2025-09-01,Apparel,863,863,False
WH-06,2025-09-01,Home Goods,218,164,False
WH-06,2025-09-01,Industrial Parts,1238,886,False
WH-06,2025-09-01,Perishables,587,179,False
WH-07,2025-09-01,Electronics,2236,1162,False
WH-07,2025-09-01,Apparel,1146,611,False
WH-07,2025-09-01,Home Goods,59,607,True
WH-07,2025-09-01,Industrial Parts,1226,800,False
WH-07,2025-09-01,Perishables,704,232,False
WH-08,2025-09-01,Electronics,3766,1069,False
WH-08,2025-09-01,Apparel,485,246,False
WH-08,2025-09-01,Home Goods,386,128,False
WH-08,2025-09-01,Industrial Parts,3278,1125,False
WH-08,2025-09-01,Perishables,538,298,False
WH-09,2025-09-01,Electronics,2498,787,False
WH-09,2025-09-01,Apparel,1837,1149,False
WH-09,2025-09-01,Home Goods,1888,530,False
WH-09,2025-09-01,Industrial Parts,3939,1022,False
WH-09,2025-09-01,Perishables,918,310,False
WH-10,2025-09-01,Electronics,460,155,False
WH-10,2025-09-01,Apparel,663,495,False
WH-10,2025-09-01,Home Goods,3420,896,False
WH-10,2025-09-01,Industrial Parts,2160,613,False
WH-10,2025-09-01,Perishables,1990,582,False
WH-11,2025-09-01,Electronics,4660,1228,False
WH-11,2025-09-01,Apparel,3231,1117,False
WH-11,2025-09-01,Home Goods,1604,964,False
WH-11,2025-09-01,Industrial Parts,1158,985,False
WH-11,2025-09-01,Perishables,671,211,False
WH-12,2025-09-01,Electronics,1278,346,False
WH-12,2025-09-01,Apparel,220,125,False
WH-12,2025-09-01,Home Goods,2422,1028,False
WH-12,2025-09-01,Industrial Parts,1102,802,False
WH-12,2025-09-01,Perishables,988,262,False
WH-01,2025-10-01,Electronics,1034,596,False
WH-01,2025-10-01,Apparel,103,1145,True
WH-01,2025-10-01,Home Goods,969,243,False
WH-01,2025-10-01,Industrial Parts,1028,308,False
WH-01,2025-10-01,Perishables,4643,1201,False
WH-02,2025-10-01,Electronics,1621,1166,False
WH-02,2025-10-01,Apparel,3490,1097,False
WH-02,2025-10-01,Home Goods,3363,878,False
WH-02,2025-10-01,Industrial Parts,1517,801,False
WH-02,2025-10-01,Perishables,858,519,False
WH-03,2025-10-01,Electronics,4080,1231,False
WH-03,2025-10-01,Apparel,3058,782,False
WH-03,2025-10-01,Home Goods,1329,424,False
WH-03,2025-10-01,Industrial Parts,158,1041,True
WH-03,2025-10-01,Perishables,457,310,False
WH-04,2025-10-01,Electronics,683,286,False
WH-04,2025-10-01,Apparel,820,297,False
WH-04,2025-10-01,Home Goods,4083,1074,False
WH-04,2025-10-01,Industrial Parts,2582,874,False
WH-04,2025-10-01,Perishables,1515,449,False
WH-05,2025-10-01,Electronics,562,146,False
WH-05,2025-10-01,Apparel,1497,552,False
WH-05,2025-10-01,Home Goods,1883,484,False
WH-05,2025-10-01,Industrial Parts,2337,777,False
WH-05,2025-10-01,Perishables,3476,949,False
WH-06,2025-10-01,Electronics,4843,1214,False
WH-06,2025-10-01,Apparel,843,216,False
WH-06,2025-10-01,Home Goods,586,180,False
WH-06,2025-10-01,Industrial Parts,1274,843,False
WH-06,2025-10-01,Perishables,86,724,True
WH-07,2025-10-01,Electronics,1185,875,False
WH-07,2025-10-01,Apparel,2226,1209,False
WH-07,2025-10-01,Home Goods,955,461,False
WH-07,2025-10-01,Industrial Parts,401,353,False
WH-07,2025-10-01,Perishables,268,1068,True
WH-08,2025-10-01,Electronics,1812,496,False
WH-08,2025-10-01,Apparel,300,1183,True
WH-08,2025-10-01,Home Goods,1443,377,False
WH-08,2025-10-01,Industrial Parts,2253,716,False
WH-08,2025-10-01,Perishables,771,251,False
WH-09,2025-10-01,Electronics,515,417,False
WH-09,2025-10-01,Apparel,1153,1113,False
WH-09,2025-10-01,Home Goods,3675,999,False
WH-09,2025-10-01,Industrial Parts,2921,849,False
WH-09,2025-10-01,Perishables,1874,507,False
WH-10,2025-10-01,Electronics,584,211,False
WH-10,2025-10-01,Apparel,4404,1247,False
WH-10,2025-10-01,Home Goods,1889,734,False
WH-10,2025-10-01,Industrial Parts,1452,744,False
WH-10,2025-10-01,Perishables,3551,974,False
WH-11,2025-10-01,Electronics,2784,789,False
WH-11,2025-10-01,Apparel,1361,393,False
WH-11,2025-10-01,Home Goods,3669,1142,False
WH-11,2025-10-01,Industrial Parts,486,172,False
WH-11,2025-10-01,Perishables,2749,780,False
WH-12,2025-10-01,Electronics,69,438,True
WH-12,2025-10-01,Apparel,2111,866,False
WH-12,2025-10-01,Home Goods,1281,503,False
WH-12,2025-10-01,Industrial Parts,1167,514,False
WH-12,2025-10-01,Perishables,635,286,False
WH-01,2025-11-01,Electronics,4538,1232,False
WH-01,2025-11-01,Apparel,626,277,False
WH-01,2025-11-01,Home Goods,2661,779,False
WH-01,2025-11-01,Industrial Parts,3600,962,False
WH-01,2025-11-01,Perishables,1020,327,False
WH-02,2025-11-01,Electronics,1535,1123,False
WH-02,2025-11-01,Apparel,645,387,False
WH-02,2025-11-01,Home Goods,3305,1077,False
WH-02,2025-11-01,Industrial Parts,4378,1228,False
WH-02,2025-11-01,Perishables,2047,640,False
WH-03,2025-11-01,Electronics,200,922,True
WH-03,2025-11-01,Apparel,500,186,False
WH-03,2025-11-01,Home Goods,3115,954,False
WH-03,2025-11-01,Industrial Parts,3439,1206,False
WH-03,2025-11-01,Perishables,1367,445,False
WH-04,2025-11-01,Electronics,1649,460,False
WH-04,2025-11-01,Apparel,385,126,False
WH-04,2025-11-01,Home Goods,1168,388,False
WH-04,2025-11-01,Industrial Parts,889,736,False
WH-04,2025-11-01,Perishables,436,376,False
WH-05,2025-11-01,Electronics,3259,851,False
WH-05,2025-11-01,Apparel,1598,422,False
WH-05,2025-11-01,Home Goods,751,551,False
WH-05,2025-11-01,Industrial Parts,1106,712,False
WH-05,2025-11-01,Perishables,793,356,False
WH-06,2025-11-01,Electronics,4061,1173,False
WH-06,2025-11-01,Apparel,878,653,False
WH-06,2025-11-01,Home Goods,1979,595,False
WH-06,2025-11-01,Industrial Parts,1765,1104,False
WH-06,2025-11-01,Perishables,1603,427,False
WH-07,2025-11-01,Electronics,2205,1108,False
WH-07,2025-11-01,Apparel,1028,627,False
WH-07,2025-11-01,Home Goods,1465,1063,False
WH-07,2025-11-01,Industrial Parts,1100,869,False
WH-07,2025-11-01,Perishables,1767,517,False
WH-08,2025-11-01,Electronics,2378,870,False
WH-08,2025-11-01,Apparel,4645,1199,False
WH-08,2025-11-01,Home Goods,1135,639,False
WH-08,2025-11-01,Industrial Parts,663,280,False
WH-08,2025-11-01,Perishables,2401,733,False
WH-09,2025-11-01,Electronics,1728,783,False
WH-09,2025-11-01,Apparel,1278,331,False
WH-09,2025-11-01,Home Goods,1222,441,False
WH-09,2025-11-01,Industrial Parts,1742,897,False
WH-09,2025-11-01,Perishables,1806,816,False
WH-10,2025-11-01,Electronics,1850,1171,False
WH-10,2025-11-01,Apparel,972,271,False
WH-10,2025-11-01,Home Goods,1672,642,False
WH-10,2025-11-01,Industrial Parts,891,283,False
WH-10,2025-11-01,Perishables,1191,303,False
WH-11,2025-11-01,Electronics,1824,1221,False
WH-11,2025-11-01,Apparel,1020,449,False
WH-11,2025-11-01,Home Goods,664,635,False
WH-11,2025-11-01,Industrial Parts,2065,798,False
WH-11,2025-11-01,Perishables,2869,821,False
WH-12,2025-11-01,Electronics,1640,625,False
WH-12,2025-11-01,Apparel,3116,962,False
WH-12,2025-11-01,Home Goods,897,785,False
WH-12,2025-11-01,Industrial Parts,156,156,False
WH-12,2025-11-01,Perishables,1522,1155,False
WH-01,2025-12-01,Electronics,1541,990,False
WH-01,2025-12-01,Apparel,1231,1168,False
WH-01,2025-12-01,Home Goods,1165,736,False
WH-01,2025-12-01,Industrial Parts,2347,1203,False
WH-01,2025-12-01,Perishables,1159,825,False
WH-02,2025-12-01,Electronics,2201,629,False
WH-02,2025-12-01,Apparel,1056,265,False
WH-02,2025-12-01,Home Goods,1887,1041,False
WH-02,2025-12-01,Industrial Parts,1070,1034,False
WH-02,2025-12-01,Perishables,2405,837,False
WH-03,2025-12-01,Electronics,345,150,False
WH-03,2025-12-01,Apparel,1267,898,False
WH-03,2025-12-01,Home Goods,1411,721,False
WH-03,2025-12-01,Industrial Parts,2088,821,False
WH-03,2025-12-01,Perishables,780,586,False
WH-04,2025-12-01,Electronics,24,639,True
WH-04,2025-12-01,Apparel,3074,777,False
WH-04,2025-12-01,Home Goods,1814,1060,False
WH-04,2025-12-01,Industrial Parts,1810,753,False
WH-04,2025-12-01,Perishables,816,307,False
WH-05,2025-12-01,Electronics,358,127,False
WH-05,2025-12-01,Apparel,2879,881,False
WH-05,2025-12-01,Home Goods,2138,687,False
WH-05,2025-12-01,Industrial Parts,922,374,False
WH-05,2025-12-01,Perishables,1289,386,False
WH-06,2025-12-01,Electronics,505,315,False
WH-06,2025-12-01,Apparel,2673,982,False
WH-06,2025-12-01,Home Goods,2374,1066,False
WH-06,2025-12-01,Industrial Parts,3430,883,False
WH-06,2025-12-01,Perishables,2006,685,False
WH-07,2025-12-01,Electronics,511,163,False
WH-07,2025-12-01,Apparel,1253,496,False
WH-07,2025-12-01,Home Goods,1172,1065,False
WH-07,2025-12-01,Industrial Parts,264,164,False
WH-07,2025-12-01,Perishables,1227,390,False
WH-08,2025-12-01,Electronics,1669,508,False
WH-08,2025-12-01,Apparel,1889,560,False
WH-08,2025-12-01,Home Goods,841,334,False
WH-08,2025-12-01,Industrial Parts,528,290,False
WH-08,2025-12-01,Perishables,909,314,False
WH-09,2025-12-01,Electronics,2462,663,False
WH-09,2025-12-01,Apparel,1474,800,False
WH-09,2025-12-01,Home Goods,3184,849,False
WH-09,2025-12-01,Industrial Parts,1726,540,False
WH-09,2025-12-01,Perishables,719,708,False
WH-10,2025-12-01,Electronics,2441,795,False
WH-10,2025-12-01,Apparel,527,137,False
WH-10,2025-12-01,Home Goods,2743,1083,False
WH-10,2025-12-01,Industrial Parts,3344,882,False
WH-10,2025-12-01,Perishables,1336,546,False
WH-11,2025-12-01,Electronics,3282,1165,False
WH-11,2025-12-01,Apparel,1608,577,False
WH-11,2025-12-01,Home Goods,2894,1047,False
WH-11,2025-12-01,Industrial Parts,1670,776,False
WH-11,2025-12-01,Perishables,3432,861,False
WH-12,2025-12-01,Electronics,2046,943,False
WH-12,2025-12-01,Apparel,3293,951,False
WH-12,2025-12-01,Home Goods,878,560,False
WH-12,2025-12-01,Industrial Parts,80,786,True
WH-12,2025-12-01,Perishables,1875,647,False
WH-01,2026-01-01,Electronics,1213,745,False
WH-01,2026-01-01,Apparel,2353,1149,False
WH-01,2026-01-01,Home Goods,2967,983,False
WH-01,2026-01-01,Industrial Parts,1775,495,False
WH-01,2026-01-01,Perishables,62,955,True
WH-02,2026-01-01,Electronics,363,295,False
WH-02,2026-01-01,Apparel,2197,558,False
WH-02,2026-01-01,Home Goods,1878,1138,False
WH-02,2026-01-01,Industrial Parts,614,494,False
WH-02,2026-01-01,Perishables,1669,544,False
WH-03,2026-01-01,Electronics,482,280,False
WH-03,2026-01-01,Apparel,2619,984,False
WH-03,2026-01-01,Home Goods,1265,567,False
WH-03,2026-01-01,Industrial Parts,593,428,False
WH-03,2026-01-01,Perishables,2700,1197,False
WH-04,2026-01-01,Electronics,413,180,False
WH-04,2026-01-01,Apparel,2639,947,False
WH-04,2026-01-01,Home Goods,671,421,False
WH-04,2026-01-01,Industrial Parts,1339,528,False
WH-04,2026-01-01,Perishables,450,436,False
WH-05,2026-01-01,Electronics,2229,977,False
WH-05,2026-01-01,Apparel,1275,1064,False
WH-05,2026-01-01,Home Goods,0,193,True
WH-05,2026-01-01,Industrial Parts,1569,634,False
WH-05,2026-01-01,Perishables,2174,718,False
WH-06,2026-01-01,Electronics,1372,362,False
WH-06,2026-01-01,Apparel,1347,596,False
WH-06,2026-01-01,Home Goods,2044,598,False
WH-06,2026-01-01,Industrial Parts,1738,467,False
WH-06,2026-01-01,Perishables,58,289,True
WH-07,2026-01-01,Electronics,2855,755,False
WH-07,2026-01-01,Apparel,1131,480,False
WH-07,2026-01-01,Home Goods,1782,852,False
WH-07,2026-01-01,Industrial Parts,1296,702,False
WH-07,2026-01-01,Perishables,1588,621,False
WH-08,2026-01-01,Electronics,1879,565,False
WH-08,2026-01-01,Apparel,3615,922,False
WH-08,2026-01-01,Home Goods,1081,782,False
WH-08,2026-01-01,Industrial Parts,1003,542,False
WH-08,2026-01-01,Perishables,1816,588,False
WH-09,2026-01-01,Electronics,2015,814,False
WH-09,2026-01-01,Apparel,3483,1038,False
WH-09,2026-01-01,Home Goods,3197,987,False
WH-09,2026-01-01,Industrial Parts,3886,1125,False
WH-09,2026-01-01,Perishables,2675,1173,False
WH-10,2026-01-01,Electronics,798,326,False
WH-10,2026-01-01,Apparel,1963,884,False
WH-10,2026-01-01,Home Goods,409,335,False
WH-10,2026-01-01,Industrial Parts,2524,1078,False
WH-10,2026-01-01,Perishables,1117,524,False
WH-11,2026-01-01,Electronics,2490,1112,False
WH-11,2026-01-01,Apparel,893,706,False
WH-11,2026-01-01,Home Goods,934,233,False
WH-11,2026-01-01,Industrial Parts,549,309,False
WH-11,2026-01-01,Perishables,2204,985,False
WH-12,2026-01-01,Electronics,545,280,False
WH-12,2026-01-01,Apparel,494,247,False
WH-12,2026-01-01,Home Goods,1663,1203,False
WH-12,2026-01-01,Industrial Parts,594,165,False
WH-12,2026-01-01,Perishables,1596,1241,False
WH-01,2026-02-01,Electronics,1472,641,False
WH-01,2026-02-01,Apparel,454,132,False
WH-01,2026-02-01,Home Goods,1416,887,False
WH-01,2026-02-01,Industrial Parts,916,276,False
WH-01,2026-02-01,Perishables,1747,471,False
WH-02,2026-02-01,Electronics,3066,913,False
WH-02,2026-02-01,Apparel,2224,1068,False
WH-02,2026-02-01,Home Goods,3330,877,False
WH-02,2026-02-01,Industrial Parts,3474,1087,False
WH-02,2026-02-01,Perishables,1946,514,False
WH-03,2026-02-01,Electronics,27,262,True
WH-03,2026-02-01,Apparel,4347,1148,False
WH-03,2026-02-01,Home Goods,2878,1134,False
WH-03,2026-02-01,Industrial Parts,3401,1079,False
WH-03,2026-02-01,Perishables,43,555,True
WH-04,2026-02-01,Electronics,4748,1223,False
WH-04,2026-02-01,Apparel,1925,811,False
WH-04,2026-02-01,Home Goods,2632,876,False
WH-04,2026-02-01,Industrial Parts,1342,344,False
WH-04,2026-02-01,Perishables,1824,490,False
WH-05,2026-02-01,Electronics,204,181,False
WH-05,2026-02-01,Apparel,2417,898,False
WH-05,2026-02-01,Home Goods,2589,1103,False
WH-05,2026-02-01,Industrial Parts,2070,1125,False
WH-05,2026-02-01,Perishables,12,482,True
WH-06,2026-02-01,Electronics,3295,948,False
WH-06,2026-02-01,Apparel,4708,1206,False
WH-06,2026-02-01,Home Goods,561,164,False
WH-06,2026-02-01,Industrial Parts,2143,964,False
WH-06,2026-02-01,Perishables,103,863,True
WH-07,2026-02-01,Electronics,1048,518,False
WH-07,2026-02-01,Apparel,2589,723,False
WH-07,2026-02-01,Home Goods,860,264,False
WH-07,2026-02-01,Industrial Parts,1894,816,False
WH-07,2026-02-01,Perishables,615,361,False
WH-08,2026-02-01,Electronics,2854,720,False
WH-08,2026-02-01,Apparel,2303,787,False
WH-08,2026-02-01,Home Goods,330,145,False
WH-08,2026-02-01,Industrial Parts,1030,804,False
WH-08,2026-02-01,Perishables,117,1206,True
WH-09,2026-02-01,Electronics,866,419,False
WH-09,2026-02-01,Apparel,1091,502,False
WH-09,2026-02-01,Home Goods,3018,893,False
